SubmissionID,ExerciseID,StudentID,StartDate,LastUpdateDate,NumberAutograderRuns,TimeOnTask,CodeHistoryLink,StudentCode
5134451,1892,158624,2021-02-26 17:06:58.294187+00:00,2021-02-26 17:07:41.491439+00:00,1.0,44.0,https://backend.academy.cs.cmu.edu/a/user/158624/files/6040639/1,
5285715,1892,162274,2021-03-10 15:32:18.716996+00:00,2021-03-10 15:32:37.865280+00:00,1.0,20.0,https://backend.academy.cs.cmu.edu/a/user/162274/files/6200232/1,
5385980,1892,163201,2021-03-18 13:23:19.552515+00:00,2021-03-18 13:23:38.978461+00:00,2.0,22.0,https://backend.academy.cs.cmu.edu/a/user/163201/files/6305890/1,
5439657,1899,163201,2021-03-23 13:10:34.528649+00:00,2021-03-23 13:11:39.078730+00:00,1.0,66.0,https://backend.academy.cs.cmu.edu/a/user/163201/files/6361685/1,
5372453,1892,163245,2021-03-17 14:33:57.923087+00:00,2021-03-17 14:34:50.617041+00:00,1.0,54.0,https://backend.academy.cs.cmu.edu/a/user/163245/files/6291742/1,
5372408,1891,163245,2021-03-17 14:33:03.450306+00:00,2021-03-17 14:33:53.466418+00:00,1.0,51.0,https://backend.academy.cs.cmu.edu/a/user/163245/files/6291697/1,
5427670,1893,164838,2021-03-22 16:20:39.665016+00:00,2021-03-22 16:25:51.185797+00:00,1.0,124.0,https://backend.academy.cs.cmu.edu/a/user/164838/files/6349162/1,
5780867,1891,167806,2021-04-22 22:47:29.850841+00:00,2021-04-22 22:53:02.656512+00:00,2.0,136.0,https://backend.academy.cs.cmu.edu/a/user/167806/files/6720542/1,
6395297,1898,168497,2021-06-25 05:17:36.353905+00:00,2021-06-25 05:18:16.168602+00:00,1.0,42.0,https://backend.academy.cs.cmu.edu/a/user/168497/files/7364774/1,
9329783,1892,168506,2021-11-29 08:41:25.914900+00:00,2021-11-29 08:41:56.874399+00:00,2.0,62.0,https://backend.academy.cs.cmu.edu/a/user/168506/files/10446696/1,
9315063,1892,168513,2021-11-25 08:56:19.239376+00:00,2021-11-25 08:57:15.355291+00:00,2.0,57.0,https://backend.academy.cs.cmu.edu/a/user/168513/files/10431448/1,
9315062,1892,168522,2021-11-25 08:56:05.491107+00:00,2021-11-25 08:57:49.392925+00:00,1.0,99.0,https://backend.academy.cs.cmu.edu/a/user/168522/files/10431447/1,
5720326,1892,171984,2021-04-19 19:42:27.429706+00:00,2021-04-19 19:45:11.339598+00:00,1.0,165.0,https://backend.academy.cs.cmu.edu/a/user/171984/files/6658250/1,
5665328,1892,172840,2021-04-14 18:34:25.943273+00:00,2021-04-14 18:34:50.068302+00:00,1.0,25.0,https://backend.academy.cs.cmu.edu/a/user/172840/files/6600962/1,
5689868,1891,173472,2021-04-16 14:01:53.439273+00:00,2021-04-16 14:02:42.945235+00:00,1.0,55.0,https://backend.academy.cs.cmu.edu/a/user/173472/files/6626430/1,
6064019,1890,175848,2021-05-12 14:38:55.633206+00:00,2021-05-12 14:39:41.442987+00:00,1.0,43.0,https://backend.academy.cs.cmu.edu/a/user/175848/files/7013019/1,
5978847,2063,178249,2021-05-05 17:37:37.316881+00:00,2021-05-05 17:38:27.543226+00:00,1.0,51.0,https://backend.academy.cs.cmu.edu/a/user/178249/files/6923913/1,
6053107,2063,178252,2021-05-11 17:54:39.897685+00:00,2021-05-12 15:44:12.093613+00:00,1.0,328.0,https://backend.academy.cs.cmu.edu/a/user/178252/files/7001833/1,
5915253,1976,178253,2021-04-30 17:37:06.577216+00:00,2021-04-30 17:38:05.466764+00:00,2.0,68.0,https://backend.academy.cs.cmu.edu/a/user/178253/files/6858294/1,
6134802,1892,180545,2021-05-18 16:06:03.154353+00:00,2021-05-18 16:06:23.425948+00:00,1.0,21.0,https://backend.academy.cs.cmu.edu/a/user/180545/files/7087130/1,
6247397,1892,182294,2021-05-28 05:59:38.818037+00:00,2021-05-28 05:59:56.410537+00:00,1.0,18.0,https://backend.academy.cs.cmu.edu/a/user/182294/files/7204860/1,
6087158,1892,184193,2021-05-13 18:17:17.991415+00:00,2021-05-13 18:17:28.828975+00:00,1.0,11.0,https://backend.academy.cs.cmu.edu/a/user/184193/files/7037189/1,
6193161,1892,187439,2021-05-24 10:31:16.306046+00:00,2021-05-24 10:32:11.024898+00:00,2.0,56.0,https://backend.academy.cs.cmu.edu/a/user/187439/files/7147904/1,
6193518,1891,187479,2021-05-24 11:26:41.085739+00:00,2021-05-24 11:27:27.257165+00:00,1.0,47.0,https://backend.academy.cs.cmu.edu/a/user/187479/files/7148263/1,
6313196,1891,187783,2021-06-08 10:37:13.041918+00:00,2021-06-08 10:39:52.270401+00:00,1.0,193.0,https://backend.academy.cs.cmu.edu/a/user/187783/files/7275091/1,
6358070,1891,187829,2021-06-15 11:48:08.271527+00:00,2021-06-15 11:49:16.237045+00:00,1.0,68.0,https://backend.academy.cs.cmu.edu/a/user/187829/files/7324069/1,
6281111,1899,187946,2021-06-02 17:40:31.718487+00:00,2021-06-02 17:40:55.065314+00:00,1.0,24.0,https://backend.academy.cs.cmu.edu/a/user/187946/files/7240861/1,
6337794,1892,189092,2021-06-11 08:30:42.084508+00:00,2021-06-11 08:31:16.099888+00:00,2.0,40.0,https://backend.academy.cs.cmu.edu/a/user/189092/files/7301347/1,
6337909,1898,189114,2021-06-11 09:13:14.430295+00:00,2021-06-11 09:14:16.965220+00:00,1.0,65.0,https://backend.academy.cs.cmu.edu/a/user/189114/files/7301465/1,
6338041,1898,189137,2021-06-11 10:34:48.088718+00:00,2021-06-11 10:35:38.592116+00:00,1.0,37.0,https://backend.academy.cs.cmu.edu/a/user/189137/files/7301598/1,
6338064,1899,189148,2021-06-11 10:42:59.890274+00:00,2021-06-11 10:43:43.358293+00:00,1.0,44.0,https://backend.academy.cs.cmu.edu/a/user/189148/files/7301621/1,
6250599,1892,189182,2021-05-28 13:46:18.100042+00:00,2021-05-28 13:46:34.086564+00:00,1.0,16.0,https://backend.academy.cs.cmu.edu/a/user/189182/files/7208194/1,
6284160,1892,190098,2021-06-03 02:28:51.922593+00:00,2021-06-03 02:29:17.136655+00:00,2.0,26.0,https://backend.academy.cs.cmu.edu/a/user/190098/files/7243964/1,
6305144,1892,190342,2021-06-07 13:39:48.871480+00:00,2021-06-07 13:40:03.776387+00:00,1.0,15.0,https://backend.academy.cs.cmu.edu/a/user/190342/files/7266482/1,
6313115,1892,191385,2021-06-08 10:16:25.224809+00:00,2021-06-08 10:16:51.649219+00:00,1.0,27.0,https://backend.academy.cs.cmu.edu/a/user/191385/files/7275010/1,
6415758,1893,195288,2021-07-12 14:37:16.817552+00:00,2021-07-12 14:38:21.095268+00:00,1.0,69.0,https://backend.academy.cs.cmu.edu/a/user/195288/files/7388010/1,
7221185,1898,203886,2021-09-15 14:08:27.778001+00:00,2021-09-15 14:09:34.624833+00:00,1.0,28.0,https://backend.academy.cs.cmu.edu/a/user/203886/files/8265375/1,
7317740,1891,205985,2021-09-17 15:09:22.863383+00:00,2021-09-17 15:09:53.242597+00:00,1.0,31.0,https://backend.academy.cs.cmu.edu/a/user/205985/files/8364545/1,
6451382,1892,205999,2021-08-10 19:46:33.530781+00:00,2021-08-10 19:46:52.469544+00:00,1.0,24.0,https://backend.academy.cs.cmu.edu/a/user/205999/files/7435517/1,
6447821,1896,208386,2021-08-09 16:00:20.506180+00:00,2021-08-09 16:03:11.580195+00:00,1.0,178.0,https://backend.academy.cs.cmu.edu/a/user/208386/files/7430064/1,
6465436,1892,212853,2021-08-13 13:45:18.553407+00:00,2021-08-13 13:45:43.458269+00:00,2.0,35.0,https://backend.academy.cs.cmu.edu/a/user/212853/files/7452591/1,
6480690,1892,215449,2021-08-16 18:12:37.635410+00:00,2021-08-16 18:13:01.760489+00:00,1.0,23.0,https://backend.academy.cs.cmu.edu/a/user/215449/files/7472321/1,
6539498,1892,215903,2021-08-20 14:29:59.233948+00:00,2021-08-20 14:30:30.892181+00:00,1.0,32.0,https://backend.academy.cs.cmu.edu/a/user/215903/files/7541301/1,
6503065,1892,218688,2021-08-18 15:14:22.807886+00:00,2021-08-18 15:14:50.632144+00:00,1.0,29.0,https://backend.academy.cs.cmu.edu/a/user/218688/files/7498755/1,
6503044,1891,218688,2021-08-18 15:13:36.444802+00:00,2021-08-18 15:14:13.392037+00:00,1.0,39.0,https://backend.academy.cs.cmu.edu/a/user/218688/files/7498734/1,
6499616,1892,219699,2021-08-18 13:02:56.668485+00:00,2021-08-18 13:03:11.157917+00:00,1.0,15.0,https://backend.academy.cs.cmu.edu/a/user/219699/files/7495184/1,
6536830,1899,219699,2021-08-20 13:05:32.093474+00:00,2021-08-20 13:05:58.051223+00:00,1.0,27.0,https://backend.academy.cs.cmu.edu/a/user/219699/files/7537435/1,
6522320,1891,219908,2021-08-19 15:46:39.579938+00:00,2021-08-19 15:47:12.209199+00:00,1.0,34.0,https://backend.academy.cs.cmu.edu/a/user/219908/files/7519064/1,
6859875,1898,220060,2021-09-02 17:30:10.395499+00:00,2021-09-02 17:30:34.789842+00:00,1.0,25.0,https://backend.academy.cs.cmu.edu/a/user/220060/files/7888892/1,
6566747,1892,220100,2021-08-23 16:57:52.817888+00:00,2021-08-23 16:58:26.618209+00:00,1.0,34.0,https://backend.academy.cs.cmu.edu/a/user/220100/files/7575824/1,
6827347,1905,220140,2021-09-01 21:03:27.783187+00:00,2021-09-01 21:07:43.071667+00:00,1.0,134.0,https://backend.academy.cs.cmu.edu/a/user/220140/files/7855116/1,
7650365,1898,220192,2021-09-28 15:50:26.958610+00:00,2021-09-28 15:51:39.255975+00:00,1.0,85.0,https://backend.academy.cs.cmu.edu/a/user/220192/files/8709339/1,
6494283,1890,220944,2021-08-17 19:17:39.292724+00:00,2021-08-17 19:19:43.337704+00:00,2.0,117.0,https://backend.academy.cs.cmu.edu/a/user/220944/files/7488431/1,
6531025,1892,221004,2021-08-19 20:23:02.815948+00:00,2021-08-19 20:23:24.534081+00:00,1.0,22.0,https://backend.academy.cs.cmu.edu/a/user/221004/files/7530545/1,
8492430,2000,221596,2021-10-26 14:17:56.858453+00:00,2021-10-26 14:20:12.464430+00:00,1.0,139.0,https://backend.academy.cs.cmu.edu/a/user/221596/files/9580303/1,
6621029,1898,226144,2021-08-25 16:51:30.919229+00:00,2021-08-25 16:52:25.306885+00:00,2.0,56.0,https://backend.academy.cs.cmu.edu/a/user/226144/files/7635772/1,
6621117,1899,226144,2021-08-25 16:52:49.592842+00:00,2021-08-25 16:53:15.610559+00:00,1.0,27.0,https://backend.academy.cs.cmu.edu/a/user/226144/files/7635861/1,
6654251,1902,226144,2021-08-26 16:53:57.780944+00:00,2021-08-26 16:55:19.826638+00:00,2.0,84.0,https://backend.academy.cs.cmu.edu/a/user/226144/files/7671686/1,
6890559,1917,226144,2021-09-03 16:46:36.923566+00:00,2021-09-03 16:47:34.500483+00:00,1.0,59.0,https://backend.academy.cs.cmu.edu/a/user/226144/files/7921131/1,
7619836,2063,227572,2021-09-27 18:44:47.624606+00:00,2021-09-27 18:47:10.185021+00:00,1.0,144.0,https://backend.academy.cs.cmu.edu/a/user/227572/files/8677701/1,
7620380,2063,227578,2021-09-27 18:56:11.013747+00:00,2021-09-27 19:00:00.997061+00:00,1.0,248.0,https://backend.academy.cs.cmu.edu/a/user/227578/files/8678251/1,
7620570,2063,227582,2021-09-27 19:00:24.493096+00:00,2021-09-27 19:07:49.218656+00:00,1.0,751.0,https://backend.academy.cs.cmu.edu/a/user/227582/files/8678442/1,
7620722,2063,227585,2021-09-27 19:04:54.201200+00:00,2021-09-27 19:05:51.807430+00:00,1.0,62.0,https://backend.academy.cs.cmu.edu/a/user/227585/files/8678600/1,
7619739,2063,227586,2021-09-27 18:43:17.069516+00:00,2021-09-27 18:47:16.858980+00:00,1.0,238.0,https://backend.academy.cs.cmu.edu/a/user/227586/files/8677603/1,
7621738,2063,227590,2021-09-27 19:32:31.163889+00:00,2021-09-27 19:33:59.924572+00:00,1.0,93.0,https://backend.academy.cs.cmu.edu/a/user/227590/files/8679624/1,
7619228,2063,227593,2021-09-27 18:36:29.738585+00:00,2021-09-27 18:37:55.470176+00:00,1.0,141.0,https://backend.academy.cs.cmu.edu/a/user/227593/files/8677069/1,
7620662,2063,227595,2021-09-27 19:03:34.695616+00:00,2021-09-27 19:09:19.229261+00:00,1.0,341.0,https://backend.academy.cs.cmu.edu/a/user/227595/files/8678538/1,
7619856,2063,227598,2021-09-27 18:45:15.422700+00:00,2021-09-27 18:47:56.824364+00:00,1.0,255.0,https://backend.academy.cs.cmu.edu/a/user/227598/files/8677722/1,
7613038,2063,227602,2021-09-27 17:39:18.028614+00:00,2021-09-27 17:40:30.200890+00:00,1.0,73.0,https://backend.academy.cs.cmu.edu/a/user/227602/files/8670800/1,
9438952,2138,227608,2021-12-01 18:40:34.011866+00:00,2021-12-01 18:59:12.444500+00:00,1.0,167.0,https://backend.academy.cs.cmu.edu/a/user/227608/files/10560482/1,
9354798,2130,227611,2021-11-29 19:02:51.279094+00:00,2021-11-29 19:09:26.774064+00:00,1.0,397.0,https://backend.academy.cs.cmu.edu/a/user/227611/files/10473052/1,
7613821,2063,227614,2021-09-27 17:46:15.357379+00:00,2021-09-27 17:52:55.208960+00:00,1.0,162.0,https://backend.academy.cs.cmu.edu/a/user/227614/files/8671590/1,
7613448,2063,227616,2021-09-27 17:43:09.711832+00:00,2021-09-27 17:47:25.711341+00:00,1.0,229.0,https://backend.academy.cs.cmu.edu/a/user/227616/files/8671214/1,
7613730,2063,227620,2021-09-27 17:45:26.109499+00:00,2021-09-27 17:47:54.600571+00:00,2.0,149.0,https://backend.academy.cs.cmu.edu/a/user/227620/files/8671496/1,
11881510,1894,227626,2022-03-29 17:01:07.593712+00:00,2022-03-29 17:02:50.340199+00:00,1.0,104.0,https://backend.academy.cs.cmu.edu/a/user/227626/files/13152156/1,
11881392,1893,227626,2022-03-29 16:59:26.121055+00:00,2022-03-29 17:01:05.857326+00:00,1.0,100.0,https://backend.academy.cs.cmu.edu/a/user/227626/files/13152035/1,
7656279,2063,227627,2021-09-28 17:00:20.313722+00:00,2021-09-28 17:04:11.076396+00:00,3.0,233.0,https://backend.academy.cs.cmu.edu/a/user/227627/files/8715352/1,
7497246,2057,227639,2021-09-23 11:04:37.172865+00:00,2021-09-23 17:23:57.935614+00:00,1.0,878.0,https://backend.academy.cs.cmu.edu/a/user/227639/files/8551305/1,
7609699,2063,227649,2021-09-27 17:01:34.436112+00:00,2021-09-27 17:07:05.876177+00:00,1.0,228.0,https://backend.academy.cs.cmu.edu/a/user/227649/files/8667412/1,
9435635,2138,227652,2021-12-01 18:06:32.910422+00:00,2021-12-01 18:09:34.716438+00:00,2.0,483.0,https://backend.academy.cs.cmu.edu/a/user/227652/files/10557118/1,
9414632,2138,227665,2021-12-01 14:14:04.093054+00:00,2021-12-01 14:16:08.754881+00:00,1.0,144.0,https://backend.academy.cs.cmu.edu/a/user/227665/files/10535531/1,
7636574,2063,227667,2021-09-28 13:25:42.903617+00:00,2021-09-28 13:26:57.799049+00:00,1.0,77.0,https://backend.academy.cs.cmu.edu/a/user/227667/files/8695225/1,
9414149,2138,227668,2021-12-01 14:08:27.148410+00:00,2021-12-01 14:16:22.008562+00:00,1.0,400.0,https://backend.academy.cs.cmu.edu/a/user/227668/files/10535044/1,
7591054,2063,227670,2021-09-27 13:24:51.605072+00:00,2021-09-27 13:29:03.117112+00:00,1.0,146.0,https://backend.academy.cs.cmu.edu/a/user/227670/files/8648326/1,
7591078,2063,227673,2021-09-27 13:25:05.992602+00:00,2021-09-27 13:29:27.959181+00:00,1.0,366.0,https://backend.academy.cs.cmu.edu/a/user/227673/files/8648350/1,
6632952,1892,230197,2021-08-25 21:48:40.482637+00:00,2021-08-25 21:49:00.846745+00:00,1.0,31.0,https://backend.academy.cs.cmu.edu/a/user/230197/files/7648664/1,
6590271,1892,230886,2021-08-24 16:11:11.535759+00:00,2021-08-24 16:11:45.371408+00:00,1.0,34.0,https://backend.academy.cs.cmu.edu/a/user/230886/files/7601267/1,
6619386,1892,230971,2021-08-25 16:23:47.626444+00:00,2021-08-25 16:24:34.750498+00:00,1.0,48.0,https://backend.academy.cs.cmu.edu/a/user/230971/files/7633773/1,
6717921,1892,233222,2021-08-30 14:12:48.392442+00:00,2021-08-30 14:13:22.446375+00:00,1.0,37.0,https://backend.academy.cs.cmu.edu/a/user/233222/files/7739527/1,
6696486,1892,236166,2021-08-27 18:37:55.204638+00:00,2021-08-27 18:38:21.425788+00:00,1.0,29.0,https://backend.academy.cs.cmu.edu/a/user/236166/files/7715757/1,
6708582,1891,236894,2021-08-30 11:55:29.031135+00:00,2021-08-30 11:55:47.204270+00:00,1.0,20.0,https://backend.academy.cs.cmu.edu/a/user/236894/files/7729938/1,
9121391,2000,238808,2021-11-16 17:50:26.182602+00:00,2021-11-16 17:54:38.418065+00:00,1.0,132.0,https://backend.academy.cs.cmu.edu/a/user/238808/files/10231308/1,
9121509,2000,238810,2021-11-16 17:51:55.699738+00:00,2021-11-16 17:53:47.805606+00:00,2.0,93.0,https://backend.academy.cs.cmu.edu/a/user/238810/files/10231428/1,
6775749,1892,242731,2021-08-31 17:23:30.811411+00:00,2021-08-31 17:24:04.414384+00:00,1.0,27.0,https://backend.academy.cs.cmu.edu/a/user/242731/files/7800202/1,
6768585,1892,245685,2021-08-31 16:04:49.758792+00:00,2021-08-31 16:05:09.829918+00:00,1.0,21.0,https://backend.academy.cs.cmu.edu/a/user/245685/files/7792929/1,
6863944,1891,245979,2021-09-02 18:18:44.080240+00:00,2021-09-02 18:18:57.237139+00:00,1.0,14.0,https://backend.academy.cs.cmu.edu/a/user/245979/files/7893026/1,
8381926,1902,246173,2021-10-21 20:26:18.715207+00:00,2021-10-21 20:27:11.321891+00:00,2.0,54.0,https://backend.academy.cs.cmu.edu/a/user/246173/files/9465793/1,
6811035,1892,247116,2021-09-01 15:39:58.031478+00:00,2021-09-01 15:40:48.200471+00:00,1.0,51.0,https://backend.academy.cs.cmu.edu/a/user/247116/files/7837488/1,
7077621,1892,247546,2021-09-10 16:34:13.357832+00:00,2021-09-10 16:34:37.026345+00:00,1.0,24.0,https://backend.academy.cs.cmu.edu/a/user/247546/files/8117475/1,
6886675,1892,249353,2021-09-03 15:30:46.275717+00:00,2021-09-03 15:32:58.488495+00:00,1.0,21.0,https://backend.academy.cs.cmu.edu/a/user/249353/files/7917075/1,
8154869,1892,250508,2021-10-14 16:49:31.069480+00:00,2021-10-14 16:50:06.837516+00:00,1.0,43.0,https://backend.academy.cs.cmu.edu/a/user/250508/files/9231236/1,
6950300,1892,252271,2021-09-08 10:07:12.412701+00:00,2021-09-08 10:08:09.595996+00:00,1.0,58.0,https://backend.academy.cs.cmu.edu/a/user/252271/files/7983967/1,
6951157,1899,252271,2021-09-08 11:54:04.681834+00:00,2021-09-08 11:55:18.594925+00:00,1.0,73.0,https://backend.academy.cs.cmu.edu/a/user/252271/files/7984985/1,
6907128,1892,252273,2021-09-06 10:09:46.444201+00:00,2021-09-06 10:10:19.601475+00:00,1.0,35.0,https://backend.academy.cs.cmu.edu/a/user/252273/files/7938139/1,
6939733,1892,254011,2021-09-07 18:11:04.138879+00:00,2021-09-07 18:11:52.073207+00:00,1.0,41.0,https://backend.academy.cs.cmu.edu/a/user/254011/files/7972625/1,
7330418,1892,257615,2021-09-17 17:26:52.277516+00:00,2021-09-17 17:27:34.020842+00:00,1.0,42.0,https://backend.academy.cs.cmu.edu/a/user/257615/files/8377381/1,
7055488,1892,258833,2021-09-10 12:57:35.081489+00:00,2021-09-10 12:57:53.013317+00:00,1.0,18.0,https://backend.academy.cs.cmu.edu/a/user/258833/files/8094436/1,
9512077,1891,259375,2021-12-03 17:17:35.114014+00:00,2021-12-03 17:17:52.715813+00:00,1.0,19.0,https://backend.academy.cs.cmu.edu/a/user/259375/files/10636299/1,
7153099,1891,260745,2021-09-13 21:31:30.308635+00:00,2021-09-13 21:31:53.928575+00:00,1.0,25.0,https://backend.academy.cs.cmu.edu/a/user/260745/files/8195707/1,
7142281,1892,261106,2021-09-13 17:57:30.616257+00:00,2021-09-13 17:57:52.076849+00:00,1.0,22.0,https://backend.academy.cs.cmu.edu/a/user/261106/files/8184695/1,
7167510,1892,261433,2021-09-14 13:38:31.415075+00:00,2021-09-14 13:39:37.181065+00:00,1.0,66.0,https://backend.academy.cs.cmu.edu/a/user/261433/files/8210341/1,
8755029,1892,261924,2021-11-03 17:53:49.848385+00:00,2021-11-03 17:54:16.610117+00:00,1.0,26.0,https://backend.academy.cs.cmu.edu/a/user/261924/files/9853807/1,
7368501,1892,263386,2021-09-20 15:05:46.681638+00:00,2021-09-20 15:06:17.149367+00:00,1.0,33.0,https://backend.academy.cs.cmu.edu/a/user/263386/files/8418561/1,
8113600,1891,264713,2021-10-13 15:28:36.353334+00:00,2021-10-13 15:29:48.978085+00:00,1.0,51.0,https://backend.academy.cs.cmu.edu/a/user/264713/files/9187987/1,
9636771,2117,269257,2021-12-08 18:28:35.243201+00:00,2021-12-08 18:28:41.054697+00:00,1.0,38.0,https://backend.academy.cs.cmu.edu/a/user/269257/files/10766475/1,
9810968,2117,269262,2021-12-15 23:54:43.864336+00:00,2021-12-15 23:56:42.483035+00:00,1.0,128.0,https://backend.academy.cs.cmu.edu/a/user/269262/files/10948982/1,
7413480,1891,269872,2021-09-21 14:13:59.496489+00:00,2021-09-21 14:14:08.636723+00:00,1.0,9.0,https://backend.academy.cs.cmu.edu/a/user/269872/files/8464615/1,
7465275,1891,271754,2021-09-22 14:46:19.996304+00:00,2021-09-22 14:46:53.129679+00:00,1.0,35.0,https://backend.academy.cs.cmu.edu/a/user/271754/files/8518153/1,
9931204,1926,276331,2022-01-05 14:12:28.528715+00:00,2022-01-05 14:14:39.512841+00:00,1.0,132.0,https://backend.academy.cs.cmu.edu/a/user/276331/files/11077654/1,
7667329,1892,277413,2021-09-28 19:06:47.066499+00:00,2021-09-28 19:07:01.334691+00:00,1.0,16.0,https://backend.academy.cs.cmu.edu/a/user/277413/files/8726869/1,
9556331,1891,284796,2021-12-06 17:34:59.714225+00:00,2021-12-06 17:35:28.109413+00:00,1.0,30.0,https://backend.academy.cs.cmu.edu/a/user/284796/files/10682728/1,
9581227,1892,288232,2021-12-07 14:33:41.882481+00:00,2021-12-07 14:34:07.035825+00:00,1.0,26.0,https://backend.academy.cs.cmu.edu/a/user/288232/files/10708712/1,
11489618,1892,289253,2022-03-09 13:15:04.649475+00:00,2022-03-09 13:15:52.312331+00:00,2.0,42.0,https://backend.academy.cs.cmu.edu/a/user/289253/files/12736787/1,
8505462,1890,294203,2021-10-26 16:46:13.508344+00:00,2021-10-26 16:47:23.876774+00:00,1.0,72.0,https://backend.academy.cs.cmu.edu/a/user/294203/files/9593646/1,
9678841,1926,294657,2021-12-09 20:00:55.972808+00:00,2021-12-13 20:19:20.567003+00:00,1.0,248.0,https://backend.academy.cs.cmu.edu/a/user/294657/files/10810504/1,
9358455,1892,294674,2021-11-29 19:57:02.334166+00:00,2021-11-29 19:57:23.841261+00:00,1.0,22.0,https://backend.academy.cs.cmu.edu/a/user/294674/files/10476851/1,
9642142,1917,294674,2021-12-08 19:40:45.196419+00:00,2021-12-08 19:41:06.998424+00:00,1.0,22.0,https://backend.academy.cs.cmu.edu/a/user/294674/files/10772076/1,
8645939,1891,295983,2021-10-30 16:44:31.195340+00:00,2021-11-01 17:06:06.158701+00:00,1.0,89.0,https://backend.academy.cs.cmu.edu/a/user/295983/files/9739850/1,
8672514,1893,295983,2021-11-01 17:08:09.157818+00:00,2021-11-01 17:09:22.572738+00:00,2.0,79.0,https://backend.academy.cs.cmu.edu/a/user/295983/files/9767815/1,
8403212,1891,296437,2021-10-22 15:11:08.165055+00:00,2021-10-22 15:11:59.616781+00:00,1.0,52.0,https://backend.academy.cs.cmu.edu/a/user/296437/files/9487881/1,
8517383,1892,298179,2021-10-26 19:17:54.747170+00:00,2021-10-26 19:18:24.420590+00:00,1.0,31.0,https://backend.academy.cs.cmu.edu/a/user/298179/files/9605810/1,
8850546,1905,298538,2021-11-08 03:27:18.112823+00:00,2021-11-08 03:29:15.470154+00:00,1.0,119.0,https://backend.academy.cs.cmu.edu/a/user/298538/files/9952885/1,
9236323,1898,300213,2021-11-19 16:12:26.364347+00:00,2021-11-19 16:12:49.456594+00:00,1.0,41.0,https://backend.academy.cs.cmu.edu/a/user/300213/files/10349461/1,
11143817,1892,302679,2022-02-22 20:09:36.830680+00:00,2022-02-22 20:09:59.504906+00:00,2.0,24.0,https://backend.academy.cs.cmu.edu/a/user/302679/files/12372630/1,
9184404,1892,305737,2021-11-18 13:31:58.262724+00:00,2021-11-18 13:33:53.482983+00:00,3.0,116.0,https://backend.academy.cs.cmu.edu/a/user/305737/files/10296214/1,
8866049,1890,305803,2021-11-08 15:26:47.595588+00:00,2021-11-08 15:28:07.118374+00:00,1.0,83.0,https://backend.academy.cs.cmu.edu/a/user/305803/files/9969176/1,
11659667,1901,305905,2022-03-17 14:49:12.549378+00:00,2022-03-17 15:00:32.988144+00:00,1.0,684.0,https://backend.academy.cs.cmu.edu/a/user/305905/files/12917197/1,
9160662,1892,307239,2021-11-17 17:07:31.936429+00:00,2021-11-17 17:07:51.550394+00:00,1.0,20.0,https://backend.academy.cs.cmu.edu/a/user/307239/files/10271630/1,
10805794,1892,308094,2022-02-08 18:45:12.865798+00:00,2022-02-08 18:46:27.069150+00:00,1.0,76.0,https://backend.academy.cs.cmu.edu/a/user/308094/files/12014255/1,
9100960,1898,309707,2021-11-16 14:08:46.297852+00:00,2021-11-16 14:09:05.814543+00:00,1.0,20.0,https://backend.academy.cs.cmu.edu/a/user/309707/files/10210579/1,
9487071,1892,311775,2021-12-02 20:11:18.743218+00:00,2021-12-02 20:11:38.759093+00:00,1.0,21.0,https://backend.academy.cs.cmu.edu/a/user/311775/files/10610249/1,
9194872,1899,312091,2021-11-18 15:31:45.272180+00:00,2021-11-18 15:33:13.458076+00:00,1.0,78.0,https://backend.academy.cs.cmu.edu/a/user/312091/files/10306961/1,
11524580,1892,312207,2022-03-10 13:50:50.861147+00:00,2022-03-10 13:51:16.420291+00:00,1.0,27.0,https://backend.academy.cs.cmu.edu/a/user/312207/files/12773543/1,
9498808,1892,312230,2021-12-03 14:05:58.434168+00:00,2021-12-03 14:06:37.381594+00:00,1.0,40.0,https://backend.academy.cs.cmu.edu/a/user/312230/files/10622422/1,
9485585,1892,312594,2021-12-02 19:44:31.789377+00:00,2021-12-02 19:44:53.723434+00:00,1.0,22.0,https://backend.academy.cs.cmu.edu/a/user/312594/files/10608628/1,
9271157,1892,313491,2021-11-22 16:15:22.566972+00:00,2021-11-22 16:15:55.729763+00:00,1.0,35.0,https://backend.academy.cs.cmu.edu/a/user/313491/files/10385808/1,
9486201,1893,314137,2021-12-02 19:54:03.850516+00:00,2021-12-02 19:54:59.426284+00:00,1.0,56.0,https://backend.academy.cs.cmu.edu/a/user/314137/files/10609368/1,
9397856,1892,316372,2021-11-30 19:13:09.830225+00:00,2021-11-30 19:13:49.033002+00:00,1.0,41.0,https://backend.academy.cs.cmu.edu/a/user/316372/files/10517877/1,
9758323,2063,316625,2021-12-14 13:53:09.138761+00:00,2021-12-14 14:20:17.361402+00:00,1.0,518.0,https://backend.academy.cs.cmu.edu/a/user/316625/files/10893883/1,
9455858,2063,316629,2021-12-02 13:53:28.257563+00:00,2021-12-02 14:14:08.522848+00:00,1.0,776.0,https://backend.academy.cs.cmu.edu/a/user/316629/files/10577826/1,
9721727,1899,317547,2021-12-13 12:54:32.324338+00:00,2021-12-13 12:55:38.048968+00:00,1.0,67.0,https://backend.academy.cs.cmu.edu/a/user/317547/files/10855085/1,
